Firm*,First Name*,Last Name*,Email Address*,Preferred Language*,Default Module,User ID*,SecureZone ID,OSS User ID,CR2 User ID,SSO User ID,Role*,Firm Level Access*,RR Code Assignment,Module Overrides,Features
NICOL,perf.user.151.dev,perf.user.151.dev,perf.user.151.dev@nbc.ca,EN,firm_client_accounts,perf.user.151.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.152.dev,perf.user.152.dev,perf.user.152.dev@nbc.ca,EN,firm_client_accounts,perf.user.152.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.153.dev,perf.user.153.dev,perf.user.153.dev@nbc.ca,EN,firm_client_accounts,perf.user.153.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.154.dev,perf.user.154.dev,perf.user.154.dev@nbc.ca,EN,firm_client_accounts,perf.user.154.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.155.dev,perf.user.155.dev,perf.user.155.dev@nbc.ca,EN,firm_client_accounts,perf.user.155.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.156.dev,perf.user.156.dev,perf.user.156.dev@nbc.ca,EN,firm_client_accounts,perf.user.156.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.157.dev,perf.user.157.dev,perf.user.157.dev@nbc.ca,EN,firm_client_accounts,perf.user.157.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.158.dev,perf.user.158.dev,perf.user.158.dev@nbc.ca,EN,firm_client_accounts,perf.user.158.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.159.dev,perf.user.159.dev,perf.user.159.dev@nbc.ca,EN,firm_client_accounts,perf.user.159.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.16,perf.user.16,perf.user.16@nbc.ca,EN,firm_client_accounts,perf.user.16,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.160.dev,perf.user.160.dev,perf.user.160.dev@nbc.ca,EN,firm_client_accounts,perf.user.160.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.161.dev,perf.user.161.dev,perf.user.161.dev@nbc.ca,EN,firm_client_accounts,perf.user.161.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.162.dev,perf.user.162.dev,perf.user.162.dev@nbc.ca,EN,firm_client_accounts,perf.user.162.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.163.dev,perf.user.163.dev,perf.user.163.dev@nbc.ca,EN,firm_client_accounts,perf.user.163.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.164.dev,perf.user.164.dev,perf.user.164.dev@nbc.ca,EN,firm_client_accounts,perf.user.164.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.165.dev,perf.user.165.dev,perf.user.165.dev@nbc.ca,EN,firm_client_accounts,perf.user.165.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.166.dev,perf.user.166.dev,perf.user.166.dev@nbc.ca,EN,firm_client_accounts,perf.user.166.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.167.dev,perf.user.167.dev,perf.user.167.dev@nbc.ca,EN,firm_client_accounts,perf.user.167.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.168.dev,perf.user.168.dev,perf.user.168.dev@nbc.ca,EN,firm_client_accounts,perf.user.168.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.169.dev,perf.user.169.dev,perf.user.169.dev@nbc.ca,EN,firm_client_accounts,perf.user.169.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.17,perf.user.17,perf.user.17@nbc.ca,EN,firm_client_accounts,perf.user.17,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.170.dev,perf.user.170.dev,perf.user.170.dev@nbc.ca,EN,firm_client_accounts,perf.user.170.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.171.dev,perf.user.171.dev,perf.user.171.dev@nbc.ca,EN,firm_client_accounts,perf.user.171.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.172.dev,perf.user.172.dev,perf.user.172.dev@nbc.ca,EN,firm_client_accounts,perf.user.172.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.173.dev,perf.user.173.dev,perf.user.173.dev@nbc.ca,EN,firm_client_accounts,perf.user.173.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.174.dev,perf.user.174.dev,perf.user.174.dev@nbc.ca,EN,firm_client_accounts,perf.user.174.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.175.dev,perf.user.175.dev,perf.user.175.dev@nbc.ca,EN,firm_client_accounts,perf.user.175.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.176.dev,perf.user.176.dev,perf.user.176.dev@nbc.ca,EN,firm_client_accounts,perf.user.176.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.177.dev,perf.user.177.dev,perf.user.177.dev@nbc.ca,EN,firm_client_accounts,perf.user.177.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.178.dev,perf.user.178.dev,perf.user.178.dev@nbc.ca,EN,firm_client_accounts,perf.user.178.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.179.dev,perf.user.179.dev,perf.user.179.dev@nbc.ca,EN,firm_client_accounts,perf.user.179.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.18,perf.user.18,perf.user.18@nbc.ca,EN,firm_client_accounts,perf.user.18,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.180.dev,perf.user.180.dev,perf.user.180.dev@nbc.ca,EN,firm_client_accounts,perf.user.180.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.181.dev,perf.user.181.dev,perf.user.181.dev@nbc.ca,EN,firm_client_accounts,perf.user.181.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.182.dev,perf.user.182.dev,perf.user.182.dev@nbc.ca,EN,firm_client_accounts,perf.user.182.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.183.dev,perf.user.183.dev,perf.user.183.dev@nbc.ca,EN,firm_client_accounts,perf.user.183.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.184.dev,perf.user.184.dev,perf.user.184.dev@nbc.ca,EN,firm_client_accounts,perf.user.184.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.185.dev,perf.user.185.dev,perf.user.185.dev@nbc.ca,EN,firm_client_accounts,perf.user.185.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.186.dev,perf.user.186.dev,perf.user.186.dev@nbc.ca,EN,firm_client_accounts,perf.user.186.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.187.dev,perf.user.187.dev,perf.user.187.dev@nbc.ca,EN,firm_client_accounts,perf.user.187.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.188.dev,perf.user.188.dev,perf.user.188.dev@nbc.ca,EN,firm_client_accounts,perf.user.188.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.189.dev,perf.user.189.dev,perf.user.189.dev@nbc.ca,EN,firm_client_accounts,perf.user.189.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.19,perf.user.19,perf.user.19@nbc.ca,EN,firm_client_accounts,perf.user.19,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.190.dev,perf.user.190.dev,perf.user.190.dev@nbc.ca,EN,firm_client_accounts,perf.user.190.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.191.dev,perf.user.191.dev,perf.user.191.dev@nbc.ca,EN,firm_client_accounts,perf.user.191.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.192.dev,perf.user.192.dev,perf.user.192.dev@nbc.ca,EN,firm_client_accounts,perf.user.192.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.193.dev,perf.user.193.dev,perf.user.193.dev@nbc.ca,EN,firm_client_accounts,perf.user.193.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.194.dev,perf.user.194.dev,perf.user.194.dev@nbc.ca,EN,firm_client_accounts,perf.user.194.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.195.dev,perf.user.195.dev,perf.user.195.dev@nbc.ca,EN,firm_client_accounts,perf.user.195.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NICOL,perf.user.196.dev,perf.user.196.dev,perf.user.196.dev@nbc.ca,EN,firm_client_accounts,perf.user.196.dev,nbcsuper,ProxyH,,,ManageOrders_V1.17,TRUE,"KLNC-KLNC, QBAA-QB99","compass_r2,firm_client_accounts,orders_module,orders_upload,questionnaire_applications,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
